CountryCode	site	years	lat	long	alt	month	O18	H2	DExcess	wO18	wH2	wDExcess	precip	vp	temp
GB	ROTHERA POINT	1996-2001	-67.57	-68.13	5	7	-13.44	-104.2	3.4	-14.94	-115.9	3.7	45.6	2.7	-9
GB	ROTHERA POINT	1996-2001	-67.57	-68.13	5	8	-13.47	-107.1	0.7	-13.58	-108.5	0.1	172.0	2.5	-9.9
GB	ROTHERA POINT	1996-2001	-67.57	-68.13	5	9	-12.9	-105.6	-2.4	-14.41	-117.5	-2.2	173.5	2.9	-8.6
GB	ROTHERA POINT	1996-2001	-67.57	-68.13	5	10	-13.44	-108.7	-1.2	-10.32	-86.2	-3.7	184.9	3.4	-4.4
GB	ROTHERA POINT	1996-2001	-67.57	-68.13	5	11	-11.06	-94.6	-6.1	-14.22	-115.5	-1.7	70.0	3.8	-2.1
GB	ROTHERA POINT	1996-2001	-67.57	-68.13	5	12	-9.95	-87	-7.5	-15.48	-126.1	-2.2		4.3	0.4
JP	RYORI	1979-2001	39.02	141.5	260	1	-8.91	-53.7	17.6	-9.25	-58.4	15.6	42.8	3.7	-0.5
JP	RYORI	1979-2001	39.02	141.5	260	2	-9.92	-63.4	15.9	-9.64	-62.5	14.6	51.4	3.8	-0.9
JP	RYORI	1979-2001	39.02	141.5	260	3	-9.9	-64.8	14.4	-10.17	-66.5	14.9	80.8	4.7	1.9
JP	RYORI	1979-2001	39.02	141.5	260	4	-7.54	-49.6	11.5	-7.6	-50	11.6	124.5	7.4	8.2
JP	RYORI	1979-2001	39.02	141.5	260	5	-7.42	-49.4	10	-7.28	-48.1	10.2	124.1	10.7	13
JP	RYORI	1979-2001	39.02	141.5	260	6	-9.28	-64.3	9.1	-9.82	-68	10	146.9	14.5	16.1
JP	RYORI	1979-2001	39.02	141.5	260	7	-8.37	-58.6	8.4	-8.78	-62.1	8.1	160.9	20.5	20
JP	RYORI	1979-2001	39.02	141.5	260	8	-7.23	-49	8.4	-8.27	-56.1	9.7	188.1	22.9	21.8
JP	RYORI	1979-2001	39.02	141.5	260	9	-7.97	-51.8	11.9	-8.11	-53	11.9	191.8	17.8	18.5
JP	RYORI	1979-2001	39.02	141.5	260	10	-7.4	-42.4	16.8	-7.72	-45.6	16.1	149.5	11.6	13.7
JP	RYORI	1979-2001	39.02	141.5	260	11	-8.39	-50.8	16.3	-7.84	-46.5	16.2	62.5	7.4	8
JP	RYORI	1979-2001	39.02	141.5	260	12	-7.07	-37.9	18.7	-8.25	-46.3	19.7	25.7	5	2.8
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	1	-14.26	-109.3	5.9	-14.43	-113.2	5.9	45.3	3.2	-7
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	2	-13.6	-103.3	0.7	-13.28	-89.7	-1	31.9	3.3	-5.9
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	3	-11.47	-91.3	5.3	-11.66	-93.2	6.1	35.0	4.5	-1.2
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	4	-9.89	-64.3	8.7	-10.18	-62	11.2	28.5	6.1	5.4
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	5	-9.27	-63.3	12.7	-9.31	-58.2	17.1	43.5	9.2	11.9
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	6	-9.81	-75	6.9	-9.88	-75.1	7.2	56.1	13.3	15.8
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	7	-10.04	-67.7	2.7	-10.26	-63.7	7.9	79.4	13.8	18
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	8	-10.18	-72	8.8	-9.9	-65.4	10.1	85.6	13.5	15.4
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	9	-10.5	-73.8	6.6	-10.7	-73.8	3.6	72.4	10.6	10.7
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	10	-11.23	-95.5	6.7	-11.24	-93	6.5	72.3	7.9	6.6
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	11	-12.47	-102	20.7	-12.61	-103.9	20.6	54.5	5	-0.3
RU	S. PETERSBURG	1980-1990	59.58	30.18	4	12	-13.96	-118	12.4	-14.35	-124	12.4	62.5	3.7	-4.7
AR	SALTA	1982-2001	-24.78	-65.4	1187	1	-7.08	-44.1	14.3	-7.54	-46.6	15.1	217.7	19.6	21.2
AR	SALTA	1982-2001	-24.78	-65.4	1187	2	-6.99	-45	11.8	-7.75	-51	12.2	179.3	19	20.2
AR	SALTA	1982-2001	-24.78	-65.4	1187	3	-8.48	-54	13.8	-9.17	-59.4	14	121.7	18.7	19.1
AR	SALTA	1982-2001	-24.78	-65.4	1187	4	-5.63	-30.5	14.5	-6.15	-33.5	15.8	47.5	15.2	16.3
AR	SALTA	1982-2001	-24.78	-65.4	1187	5	-4.92	-22.4	13.8	-4.34	-17.2	17	8.8	12.3	13.2
AR	SALTA	1982-2001	-24.78	-65.4	1187	6	-2.33	-17	5.7	-8	-52.8	13.4	5.1	9.3	10.3
AR	SALTA	1982-2001	-24.78	-65.4	1187	7	-4.65	-31.5	5.7	-7.41	-54.6	4.7	6.6	8.8	11.4
AR	SALTA	1982-2001	-24.78	-65.4	1187	8	-1.77	2	11.1	-2.3	2	11.1	6.4	9.6	12.4
AR	SALTA	1982-2001	-24.78	-65.4	1187	9	-1.74	-5.3	8.6	-1.08	-1.3	7.3	8.0	10.6	15.6
AR	SALTA	1982-2001	-24.78	-65.4	1187	10	-1.63	-0.5	15.4	-1.72	2	20.4	33.0	13	19
AR	SALTA	1982-2001	-24.78	-65.4	1187	11	-2.67	-10.3	12.9	-3.8	-22.2	10.3	79.1	15.7	20
AR	SALTA	1982-2001	-24.78	-65.4	1187	12	-3.75	-21.1	15.4	-3.73	-25.1	15.6	153.2	17.4	21
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	1	-1.58	-3.8	9.5	-1.84	-8.3	9.1	91.0	27	26.4
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	2	-1.61	-2.9	11.6	-2.03	-5.9	11.7	139.4	27.6	26.4
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	3	-1.51	-3.6	10.9	-1.59	-2.8	12.1	128.6	27.9	26.7
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	4	-2.6	-10.1	11.9	-2.98	-15.3	11.7	352.0	27	26
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	5	-1.23	0.1	11.5	-1.33	-0.8	10.6	318.7	26	24.9
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	6	-1.27	0.8	11.2	-1.41	0.1	11.8	250.3	24.1	24.2
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	7	-0.69	5.4	10.2	-0.74	5.2	9.9	177.3	23.1	23.6
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	8	-0.75	3.6	10.2	-0.75	2.9	9.6	122.1	23	23.5
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	9	-1.4	1	8.8	-1.41	0.1	9.9	114.2	23.5	23.9
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	10	-1.34	2.8	14	-1.49	1.9	13.3	121.3	25.1	24.9
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	11	-1.62	-4.9	10.5	-1.55	-4.8	10.8	120.9	26.9	25.5
BR	SALVADOR (ONDINA)	1965-1987	-13	-38.52	45	12	-1.43	-1.6	9.3	-1.47	-3.4	7.6	103.7	26.9	25.9
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	1	-8.67	-41.4	12.9	-7.03	-42.1	13	149.7		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	2	-7.54	-45.2	13.6	-7.49	-47.6	12	99.1		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	3	-6.87	-44.8	10.3	-7.56	-51.8	11.3	141.8		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	4	-7.83	-48.8	13.7	-7.73	-48.6	13	233.6		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	5	-7.01	-50.2	11.4	-7.66	-52.4	11.4	109.3		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	6	-8.34	-55.5	11.2	-9.32	-63.2	11.4	139.5		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	7	-5.22	-30.8	10.2	-5.1	-25.8	11.9	102.7		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	8	-6.56	-42	13.8	-6.72	-43.4	13.9	109.6		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	9	-7.13	-36.5	15.4	-6.87	-36.2	15.5	317.7		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	10	-7.5	-46.1	15.4	-7.42	-44.9	16.3	227.9		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	11	-8.82	-56.4	15.4	-8.58	-56.1	15.4	275.3		
IT	SAN PELLEGRINO IN AL	1993-2001	44.18	10.42	1520	12	-8.86	-58.5	13.9	-8.75	-58.5	13.5	234.9		
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	1							7.4	16.2	22.1
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	2							0.4	16.1	22.6
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	3	-1.61			-1.21			11.6	18.3	23.9
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	4	-3.42	-17.3	10.1	-3.84	-25.4	10.5	34.9	18.6	24.5
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	5	-6.04	-37.4	12.6	-5.88	-35.3	12.5	133.7	21.3	24.2
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	6	-7.35	-51.7	9.5	-7.78	-55.1	10	286.3	22	23.4
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	7	-5.77	-39.3	9.1	-5.69	-38.2	9.1	282.2	22.1	23.4
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	8	-6.4	-44.5	9.5	-6.27	-43	9.3	335.1	22.3	23.2
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	9	-7.25	-48.3	8.7	-7.19	-48.6	8.2	325.6	22.4	23.5
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	10	-7.18	-49.4	10	-7.69	-52.8	9.8	232.0	20.7	22.9
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	11	-6.13	-35.4	9.9	-6.51	-37	9.8	33.8	18.1	22.5
SV	SAN SALVADOR (ILOPAN	1968-1984	13.7	-89.12	615	12							9.3	17	22.1
AR	SANTA FE	1998-2001	-31.75	-60.73	16	1	-3.9	-28.1	3.1	-5.97	-42.2	5.5	131.9		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	2	-5.77	-34.3	11.8	-5.68	-33.6	11.8	109.2		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	3	-9.2	-62	11.6	-9.2	-61.1	12.5	171.6		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	4	-6.13	-35	14.1	-6.03	-34	14.2	202.4		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	5	-5.3	-26.7	15.7	-7.25	-44.3	13.7	70.9		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	6	-5.8	-33	13.4	-5.68	-32.4	13	45.7		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	7	-4.47	-19.3	16.4	-4.9	-24	15.2	42.7		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	8	-1.7	0.3	13.9	-2.02	-2.4	13.7	83.5		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	9	-2.43	-8	11.5	-3.36	-14.4	12.5	60.6		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	10	-2	-2.3	13.8	-3.13	-12.4	12.6	103.6		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	11	-2.45	-6	13.6	-3.5	-16	12	161.3		
AR	SANTA FE	1998-2001	-31.75	-60.73	16	12	-4.45	-23.5	12.1	-5.01	-28.6	11.5	109.8		
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	1	-4.79	-24.7	10	-5.56	-31.6	8.5	51.3	8.7	10.4
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	2	-5.65	-34.6	10.7	-7.99	-58	10.2	69.4	9.7	11.1
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	3	-5.25	-32.7	9.3	-5.15	-32.4	8.8	46.7	9.8	10.9
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	4	-3.57	-24.4	4.2	-5.26	-34.2	7.9	29.7	10	11.9
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	5	-4.7	-31.8	5.8	-4.68	-29.9	7.5	3.8	11.2	13.6
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	6	-0.96	-10	-2.4	-0.29	-8	-5.7	0.9	12.6	15.6
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	7							0.4	13.9	16.9
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	8	-3.48	-23.3	4.5	-4.97	-32.2	7.6	1.9	14.5	17.4
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	9							6.5	13.9	16.8
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	10	-2.66	-13	8.3	-2.91	-12.6	10.6	16.6	11.8	15.9
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	11	-4.56	-26.4	10.1	-5.04	-31.4	8.9	43.9	10.6	12.8
US	SANTA MARIA (CALIFOR	1962-1976	34.9	-120.45	79	12	-3.9	-20.5	10.7	-5.04	-27.7	12.7	41.4	8.9	10.2
DO	SANTANA	1994-2001	18.47	-70.02	60	1	-1.3	3.2	13.6	-1.24	2.7	12.6	52.0	25.5	25.4
DO	SANTANA	1994-2001	18.47	-70.02	60	2	-1.01	5.8	13.9	-1	7.2	15.2	73.6	24.8	25.1
DO	SANTANA	1994-2001	18.47	-70.02	60	3	-0.96	6	13.7	-0.32	10.4	13	47.8		26
DO	SANTANA	1994-2001	18.47	-70.02	60	4							60.8		
DO	SANTANA	1994-2001	18.47	-70.02	60	5	-1.79	-2.4	12	-1.91	-4	11.3	88.4	29.8	27.3
DO	SANTANA	1994-2001	18.47	-70.02	60	6	-2.28	-8.3	9.9	-2.63	-12.1	9	119.6	30.4	27.9
DO	SANTANA	1994-2001	18.47	-70.02	60	7	-2.81	-13.4	9.1	-2.71	-12.7	9	95.5	29.6	27.9
DO	SANTANA	1994-2001	18.47	-70.02	60	8	-3.6	-19.2	9.6	-4.93	-28.7	10.7	174.4		28.4
DO	SANTANA	1994-2001	18.47	-70.02	60	9	-4.71	-27.5	10.1	-5.49	-33.9	10	269.6		28
DO	SANTANA	1994-2001	18.47	-70.02	60	10	-4.07	-20.8	11.7	-4.53	-24.7	11.5	207.8	29.6	27.7
DO	SANTANA	1994-2001	18.47	-70.02	60	11	-2.79	-10.8	11.5	-5.19	-31.7	9.9	166.6		26.8
DO	SANTANA	1994-2001	18.47	-70.02	60	12	-2.29	-7.2	11.1	-1.64	-2.9	10.2	39.6	24.7	25.5
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	1							0.2	13.7	21
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	2							0.0	13.9	19.6
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	3	-6.43	-42.3	9.2	-6.5	-41.5	10.5	3.5	13.2	17.3
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	4	-7.36	-45.6	13.3	-7.47	-44.7	15	24.1	11.8	13.9
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	5	-7.19	-44.5	13	-8.2	-52.1	13.5	53.2	10.7	10.8
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	6	-7.86	-47.6	11.4	-9.9	-62.2	13.3	70.0	9.4	8.8
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	7	-8.31	-56.9	9.7	-8.24	-56.2	9.8	55.7	9	7.7
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	8	-6.73	-49.5	10.4	-8.89	-61.4	9.8	45.3	9.4	9.9
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	9	-7.02	-43.5	12.7	-8.97	-60.3	11.5	19.2	10.3	11.4
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	10	-6.88	-43.6	11.5	-8.51	-54.8	13.3	14.4	10.8	13.7
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	11							4.3	11.8	16.6
CL	SANTIAGO	1972-1999	-33.45	-70.7	520	12							3.9	12.8	19.3
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	1	-2.32	-7.7	10.8	-2.43	-8.3	10.4	265.4	28.6	25.7
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	2	-2.64	-12.5	9.1	-2.65	-13.1	8.8	225.9	28.3	26
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	3	-4.8	-24	8.7	-5.14	-27.1	9.4	262.3	28.6	25.8
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	4	-6.26	-38.2	7.4	-6.58	-40.2	7.8	281.9	28.6	25.7
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	5	-8.49	-55.4	8.2	-8.76	-57.2	8.4	296.6	28.6	25.4
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	6	-5.27	-33.4	7.1	-5.29	-34	7	263.5	27.9	24.9
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	7	-3.6	-16	12.7	-3.63	-15.8	13	222.6	26.9	24.4
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	8	-2.73	-9.3	12.5	-2.89	-10.2	13	200.1	27.5	25.2
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	9	-2.06	-4.5	11	-2.01	-4.2	11.1	186.0	27.5	25.7
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	10	-2.08	-5.6	11.6	-2.2	-5.7	12.5	164.1	28.2	25.9
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	11	-2.34	-8.4	7.4	-2.38	-8.6	7.3	185.0	28.8	25.9
BR	SAO GABRIEL	1961-1983	-0.13	-67.08	87	12	-3.22	-16.9	10.4	-3.27	-16.7	10.4	235.6	28.7	25.8
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	1	-1.72	-1.6	7	-1.81	-2.8	4.2	82.5	27.7	25.6
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	2	-2.55	-11.1	9.3	-2.8	-13	9.5	92.2	27.9	26
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	3	-4.09	-20.1	10.2	-4.04	-20.7	9.5	125.3	27.8	26.1
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	4	-4.42	-19.9	11.7	-4.58	-21.4	10.8	147.9	28	26.1
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	5	-3.98	-19.5	11	-3.89	-19.1	10.7	139.8	27.5	25.8
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	6	-2.35	3.3	12.3	-5	-22.8	17.1	15.6	24.2	24.5
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	7	1.55	16.6	6.3	0.95	12.9	6.3	0.9	22.7	23.8
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	8							1.1	23.3	24.1
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	9	-1.43	-2.8	7.5	-1.98	-5.9	7.9	25.5	24.4	24.7
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	10	-3.55	-18.2	9	-4.2	-24	9.3	94.9	26.2	25.2
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	11	-3.21	-12.7	11	-3.17	-11.4	11	105.5	27	25.2
ST	SAO TOME (ATLANTIC O	1962-1976	0.38	6.72	8	12	-2.18	-6.2	10.1	-2.01	-7.2	7.4	102.5	27.2	25.3
RU	SARATOV	1980-1990	51.34	46.02	166	1	-16	-100.5	11.3	-16.66	-101.7	10.9	44.2	2.7	-8.3
RU	SARATOV	1980-1990	51.34	46.02	166	2	-14.86	-81.3	6.9	-15.02	-91.5	10.1	30.1	2.9	-8.6
RU	SARATOV	1980-1990	51.34	46.02	166	3	-12.34	-77.7	10	-14.16	-81.9	10	23.3	4.2	-1.7
RU	SARATOV	1980-1990	51.34	46.02	166	4	-9.38	-57	12.9	-9.04	-54	13.5	30.5	6.8	7.8
RU	SARATOV	1980-1990	51.34	46.02	166	5	-9.02	-53.6	13.6	-9.28	-49.5	14.5	40.1	9.4	15.6
RU	SARATOV	1980-1990	51.34	46.02	166	6	-6.68	-48.8	1.4	-7.06	-49.3	0.1	56.9	13	20
RU	SARATOV	1980-1990	51.34	46.02	166	7	-7.92	-47.2	5.7	-7.12	-41.8	5.1	45.5	15.7	22
RU	SARATOV	1980-1990	51.34	46.02	166	8	-7.08	-52.8	6.1	-7.71	-54.9	6.4	36.6	13.8	19.9
RU	SARATOV	1980-1990	51.34	46.02	166	9	-9.11	-65.8	1.5	-9.65	-68	3	44.5	10.4	13.8
RU	SARATOV	1980-1990	51.34	46.02	166	10	-11.2			-11.12			30.9	7.1	6.3
RU	SARATOV	1980-1990	51.34	46.02	166	11	-13.5	-94.3	19	-13.52	-100.6	15.9	57.4	4.4	-2
RU	SARATOV	1980-1990	51.34	46.02	166	12	-15.28			-15.31			47.4	3.4	-5.9
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	1	-14.55			-12.95			46.6	1.2	-15.3
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	2	-18.27			-19.17			27.4	1.1	-15.8
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	3	-15.57			-16.3			32.4	1.1	-16.6
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	4	-16.52			-13.62			23.2	1.7	-11.5
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	5							26.0	4	-3.7
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	6	-12.8			-11.38			20.4	5.2	-0.5
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	7	-9.13			-8.92			20.2	6.2	2.8
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	8	-8.8			-9.94			67.0	6.4	2.7
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	9	-13.97			-14.82			32.6	4.6	-1.2
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	10	-14.73			-16			94.6	3.4	-5
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	11	-16.1			-15.67			38.0	1.8	-11.3
DK	SCORESBYSUND (GREENL	1961-1965	70.5	-22	 	12	-14.57			-14.5			25.8	1.1	-15.6
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	1		-125.5	18.4		-128.1		15.7		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	2									
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	3	-11.92			-15.73			25.3		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	4							66.7		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	5	-7.71	-35.5	26.1	-7.9	-42.4	20.8	70.7		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	6							63.0		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	7	-4.32	-24	10.6	-3.62	-18	11	51.7		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	8	-2.03	-2.7	13.5	-2.18	-4.1	13.3	10.0		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	9	-7.19	-39.5	18.1	-8.47	-45.9	21.9	18.0		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	10	-8.58	-45.4	23.3	-8.45	-45.1	22.5	38.7		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	11	-14.03			-14.01			52.7		
TR	SENYURT (ERZURUM)	1990-1992	39.38	41.01	2160	12		-111	20.6		-111.3		36.7		
TN	SFAX	1992-2001	34.43	10.41	23	1	-4.8	-26.6	11.8	-4.92	-27.3	12	24.9	9.5	12.3
TN	SFAX	1992-2001	34.43	10.41	23	2	-3.65	-22.7	6.5	-4.33	-29.5	5.1	13.2	10.2	13.4
TN	SFAX	1992-2001	34.43	10.41	23	3	-3.55	-23.3	5.1	-4.36	-24.2	10.6	22.0	10.8	14.7
TN	SFAX	1992-2001	34.43	10.41	23	4	-3.91	-23.3	8	-4.49	-26.2	9.7	17.3	12.3	16.9
TN	SFAX	1992-2001	34.43	10.41	23	5	-2.02	-14.4	1.8	-2.68	-18.5	3	20.6	15.7	20.7
TN	SFAX	1992-2001	34.43	10.41	23	6	-0.26	1	3	-3.81	-23.4	7.1	4.6	19.1	24.8
TN	SFAX	1992-2001	34.43	10.41	23	7							1.8	22.1	26.7
TN	SFAX	1992-2001	34.43	10.41	23	8	-2.13	-8.1	9	-1.73	-6.8	7	3.1	24.7	28
TN	SFAX	1992-2001	34.43	10.41	23	9	-3.58	-17.1	11.5	-3.89	-20.1	11	40.9	23.9	25.8
TN	SFAX	1992-2001	34.43	10.41	23	10	-1.42	-7.7	3.6	-3.82	-17	13.6	28.5	19.3	22.4
TN	SFAX	1992-2001	34.43	10.41	23	11	-4.77	-32.3	5.9	-5.86	-36.1	10.8	19.1	13.2	16.8
TN	SFAX	1992-2001	34.43	10.41	23	12	-5	-30.5	9.5	-5.76	-34.7	11.4	14.9	10.3	14.1
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	1	-10.95	-73.1	14.5	-12.12	-78.8	18.1	7.5		-2.4
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	2	-11.37	-78.8	12.2	-11.92	-77.7	17.7	10.0	47.2	1.2
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	3	-9.29	-64.8	9.5	-9.53	-68.9	7.3	16.9		7.6
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	4	-3.76	-27.2	2.9	-5.06	-38.2	2.3	21.0		15.8
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	5	-4.45	-31.4	4.1	-5.18	-37.1	4.3	39.4		21.5
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	6	-6.73	-49.3	4.5	-6.69	-49.4	4.1	47.1	108	26.7
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	7	-8.61	-62.4	6.4	-9.09	-64.9	7.8	153.6	102.5	27.8
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	8	-7.61	-54.1	6.8	-8.2	-58.5	7.1	152.8	83.9	26.2
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	9	-7.38	-49.4	9.6	-8.49	-57.2	10.7	47.7	61.3	21.5
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	10	-7.72	-47.9	14.5	-7.78	-48.1	14.2	35.2	53.9	14.6
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	11	-6.27	-44.5	5.7	-7.16	-47.9	9.4	9.4	25.3	6
CN	SHIJIAZHUANG	1985-2001	38.02	114.25	80	12	-10.22	-67.4	14.4	-10.76	-70.8	15.3	4.8	16.9	0.3
